172	2017-11-25	TTM-00000010	5387.15	15		0		0		0		0	15	1		0		0	5402.15	16	108.74	5293.41	54.37	54.37	2017-11-29 12:26:30
173	2017-11-26	TTM-00000010	3138.6	13		0		0		0		0		0		0		0	3138.6	13	62.77	3075.83	31.39	31.39	2017-11-29 12:26:36
174	2017-11-26	TTM-00000012	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:26:36
175	2017-11-27	TTM-00000002	90	2		0		0		0		0	2100	7		0		0	2190	9	8.8	2181.2	4.4	4.4	2017-11-29 12:26:44
176	2017-11-27	TTM-00000009		0		0		0		0	0.1	1		0		0		0	0.1	1	1	-0.9	0.5	0.5	2017-11-29 12:26:44
177	2017-11-27	TTM-00000010	4431.02	7		0		0		0		0	15	1		0		0	4446.02	8	89.62	4356.4	44.81	44.81	2017-11-29 12:26:44
178	2017-11-27	TTM-00000012	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:26:44
179	2017-11-28	TTM-00000002	143.69999999999996	30		0	2.2000000000000006	22		0	253	1		0		0		0	398.9	53	3.92	394.98	1.97	1.95	2017-11-29 14:33:10
180	2017-11-28	TTM-00000009		0		0		0		0		0	0.1	1		0		0	0.1	1	1	-0.9	0.5	0.5	2017-11-29 14:33:10
181	2017-11-28	TTM-00000010	6083.05	15		0		0		0		0	35	2		0		0	6118.05	17	123.66	5994.39	61.83	61.83	2017-11-29 14:33:10
182	2017-11-28	TTM-00000034	0.30000000000000004	2		0		0		0		0		0		0		0	0.3	2	0.01	0.29	0	0	2017-11-29 14:33:10
